playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO
16977,Trevor Williams,WSN,6,1,0,13,13,66.2,7.965000304,2.430000093,0.405000015,0.266666667,0.80246914,0.453551912,0.042253521,2.025000077,3.17,2.791479764,3.816768756,1.979916573,0.36278195,89.1898984,9.091625147,,,,0.12406015,87.8873402,1.956025731,0.16635338,83.05014124,-0.757029101,0.34680451,78.95463351,2.869174313,,,,,,,,,,,,,,,,,70.14134078,,62.51136951,90.02713178,99.92750678,,,,81.44981203,103.5977444,93.87359023,
16981,Tyler Beede,CLE,1,0,0,13,0,14,11.57142936,5.78571468,1.285714373,0.388888889,0.55555556,0.432432432,0.166666666,8.357143426,4.78,5.023622762,4.462487072,-0.165122136,0.26792453,94.23315086,-3.050355405,,,,0.10188679,91.42277922,1.188139331,0.01509434,82.01380157,0.471352015,0.23396226,77.77674521,-0.326635141,,,,,,,0.38113208,86.61489596,-2.613899492,,,,,,,,,94.77254902,58.28333333,59.67692308,,,,86.23052632,75.62440945,94.98149606,91.52834646,
16990,Tanner Banks,- - -,2,3,2,63,2,72.1,9.705070319,3.110599461,0.746543871,0.316582915,0.63205418,0.497536945,0.088235294,3.98156731,3.41,3.249429097,3.592515383,1.135895157,0.30802048,93.65178074,0.854470082,,,,0.08617747,92.22915574,0.588868756,0.12798635,86.36209147,-2.746173643,0.47696246,86.17674329,1.936032873,,,,,,,,,,,,,,,,0.00085324,86.04877826,116.872022,85.22236609,75.985639,108.5661094,,,,96.99885987,101.6975017,99.66073161,
17034,Sean Reid-Foley,NYM,1,2,0,23,0,21.2,10.38461752,5.81538581,0,0.254901961,0.62962963,0.607843137,0,1.661538803,2.91,2.797248933,3.704454163,0.399281055,0.68051948,95.17724982,3.576753207,,,,,,,0.19480519,88.86617839,0.887397278,0.12467532,86.72947184,-0.003862474,,,,,,,,,,,,,,,,,153.3657895,,88.54055118,152.6,106.4468085,,,,104.0984169,93.17308707,94.4060686,
17085,Pablo López,MIN,15,10,0,32,32,185.1,9.615108178,1.991007249,1.262589963,0.308617234,0.72170301,0.428846153,0.138297872,4.079136803,3.67,3.646695619,3.356718527,3.199691057,0.40241449,95.10556641,20.20746589,,,,0.07947686,94.56160997,-5.52223454,0.19953052,88.53619354,-0.658575866,0.22166331,84.49556189,-5.549283601,0.09691482,82.44823881,-3.755691174,,,,,,,,,,,,,,95.16594324,91.79966443,96.66425041,97.4196347,105.608589,,,,97.88458445,104.3399129,104.6243633,
17117,Austin Davis,SDP,0,0,0,7,0,7,7.714286765,6.428572304,0,0.3,0.38461538,0.47368421,0,9.000001226,3.86,4.452194239,5.748201621,0.029213121,,,,0.38028169,88.45027669,0.182690263,0.38028169,92.13160084,1.267553367,,,,0.23943662,80.02592917,-1.110377342,,,,,,,,,,,,,,,,,,,,66.39074074,130.1235294,,97.41481481,,93.44859155,88.19788732,86.85352113,
17130,Raisel Iglesias,ATL,6,2,34,66,0,69.1,8.826923724,1.687500124,0.519230807,0.198830409,0.7231405,0.444444444,0.058823529,1.947115527,2.24,2.647248971,3.380180346,1.570641637,0.30372807,95.70596655,7.172397755,,,,0.18201754,95.52175499,3.990793526,0.30811404,89.67596197,9.447586291,0.20614035,84.26768721,3.170305803,,,,,,,,,,,,,,,,,113.5679715,,105.4936,107.3429379,131.9237838,,,,114.7733788,106.6542662,107.1212742,
17149,Domingo Germán,PIT,0,1,0,7,2,20.2,7.838709919,5.661290497,1.741935537,0.333333333,0.61046512,0.333333333,0.133333333,7.838709919,5.56,6.118092772,5.796814642,-0.197177731,0.40214477,90.84149414,-4.47272101,,,,0.04021448,91.10408529,0.971598808,0.22520107,84.63974726,-0.178011466,0.33243968,81.96103004,-1.030103967,,,,,,,,,,,,,,,,,114.9571429,106.6024194,70.37785235,60.85,,,,,92.8541555,95.89839142,95.49142091,
17170,Gabe Speier,SEA,0,2,0,29,0,23.2,12.54929915,5.323945092,0.760563585,0.320754717,0.62111801,0.396226415,0.086956521,5.704226884,3.31,3.504508038,3.875333209,0.198908374,0.34597156,93.25717707,5.29894904,,,,0.33412322,92.95137965,-4.73805669,0.01421801,88.15617879,0.272022258,0.3056872,81.8605711,0.532021135,,,,,,,,,,,,,,,,,110.1833333,,83.43877551,94.40142857,91.76906475,,,,90.17708333,96.8875,92.01875,
17186,Dinelson Lamet,LAD,0,0,1,3,0,4.1,6.230769688,4.153846459,2.076923229,0.083333333,0.76923077,0.384615384,0.125,2.076923229,4.97,6.166479998,5.957880118,-0.097717695,0.25675676,93.83154297,0.9220565,,,,0.27027027,94.54530029,-1.315074392,0.01351351,89.37439728,-0.024242934,0.45945946,84.98407341,1.571841203,,,,,,,,,,,,,,,,,9.5,,54.93684211,111.3,121.2941176,,,,81.92588235,85.76352941,84.83882353,
17192,Jalen Beeks,- - -,7,4,10,71,0,70,7.071430306,3.471429423,0.771428761,0.321266968,0.65922921,0.450892857,0.073170731,4.500001104,3.8,3.99505141,4.651975704,0.617543191,0.55322716,94.72973189,3.464675233,0.17183571,85.1236876,-1.484404754,,,,0.25733445,89.016662,-3.433849301,0.00586756,82.32183838,0.183925342,0.00922045,74.86890203,0.141625237,,,,,,,,,,,,,0.00251467,81.62473023,88.00083333,73.43645101,,,,86.70636916,,77.98172674,93.81453196,88.95723434,
17277,Ranger Suárez,PHI,12,8,0,27,27,150.2,8.66150501,2.44911521,0.836283242,0.299287411,0.73918269,0.518779342,0.127272727,3.464602004,3.67,3.365594836,3.26153017,3.464654207,0.19371283,92.0260588,3.507327177,0.11937128,86.7121052,-3.271658376,0.31520816,90.97297212,5.858084623,0.1635514,80.19590605,-2.438374031,0.00297366,83.13283866,-1.212182261,0.20518267,74.58912396,5.081260428,,,,,,,,,,,,,,72.61169916,84.05525114,68.13423423,87.1,22,,100.8127413,,81.71603124,103.0641709,99.9010565,
17282,Michael Kopech,- - -,6,8,15,67,0,67.2,11.70443493,4.52216804,1.197044481,0.244755245,0.79545455,0.375838926,0.132352941,3.458128501,3.49,4.02362274,3.814015399,0.400648251,0.7847769,98.83006724,9.444334369,0.02099738,92.32477824,-1.052943703,,,,0.00087489,73.53119659,-0.038078323,0.17847769,89.17041734,-0.146550279,0.01399825,84.56441498,-0.057073757,,,,,,,,,,,,,0.00087489,,,150.8345393,,124.162087,,96.84709916,,142.4246515,98.43997981,108.1951141,
17295,Framber Valdez,HOU,15,7,0,28,28,176.1,8.625709133,2.807183446,0.663516087,0.276086957,0.77133479,0.605603448,0.139784946,2.909262844,3.41,3.245874866,3.084911431,3.609500647,0.00115473,95.94760132,0.010438383,0.00461894,88.4085083,-0.291312393,0.46612779,94.2716505,16.11471872,0.17667436,89.96017157,2.615784429,0.04003079,84.68730281,-0.452526346,0.31139338,79.73730107,13.31667854,,,,,,,,,,,,,,129.719457,128.9522021,59.96153846,97.82554113,106.8613208,,,,114.00092,97.421,102.31456,
17304,Emmanuel Ramirez,MIA,0,1,0,15,0,20.2,9.145162416,3.483871396,1.306451774,0.315789474,0.53956835,0.4,0.125,6.967742793,4.81,4.61809286,4.4868768,-0.036640942,0.53369272,94.10005327,-4.274500061,,,,,,,,,,,,,0.09703504,77.87196859,0.005220961,,,,0.36927224,84.64584284,0.530552246,,,,,,,,,,106.439899,,90.85277778,,,132.1343066,114.4156334,96.24177898,99.69838275,
17312,Justin Steele,CHC,5,5,0,24,24,134.2,9.022277909,2.472772464,0.801980259,0.269754768,0.72485207,0.448369565,0.086956521,3.074257658,2.74,3.233311467,3.624330011,2.96013689,,,,0.59628543,91.81241675,5.51276879,0.05278592,91.69543005,-0.418466095,0.03225806,86.33949603,0.174639974,0.2971652,83.47441663,10.96314283,0.02150538,80.16829057,1.239033546,,,,,,,,,,,,,,69.95820896,92.32325581,88.82118227,63.84862385,130.4460526,,,,99.40107527,102.9105083,102.1635386,
17326,Cole Tucker,LAA,0,0,0,1,0,1,0,9,0,0.333333333,1,1,0,0,4.97,6.166479778,6.166479778,-0.010506328,1,52.33751221,0.220245931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.7,59.47,67.28,
17338,Willi Castro,MIN,0,0,0,2,0,1.1,0,0,0,0,1,0.5,0,0,7.74,3.166479778,5.434492928,0.007320786,0.13333333,75.14234924,0.308886945,,,,,,,0.86666667,50.83626146,0.626121391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17425,Erick Fedde,- - -,9,9,0,31,31,177.1,7.815789698,2.63909782,1.015037623,0.270707071,0.79234973,0.421052631,0.0990099,3.298872275,3.91,3.860088821,4.11624878,3.445598662,0.00934579,93.37863498,-2.285024632,0.3253721,90.06645612,6.442472525,0.30114226,93.12173581,4.986850329,0.16233991,87.82978453,-2.943482924,0.20179993,83.60405835,7.485746045,,,,,,,,,,,,,,,,,86.02478463,,17.3,76.26025437,126.1134245,,77.74067657,,89.88229666,103.9389646,99.14269819,
17432,Jeff Hoffman,PHI,3,3,10,68,0,66.1,12.07537781,2.170854438,0.814070414,0.278145695,0.80204778,0.375796178,0.09375,2.170854438,2.87,2.518238523,2.801181328,2.042233706,0.36263736,96.85885847,3.951480061,,,,0.10989011,96.67393466,3.579361279,,,,0.40759241,86.91707835,5.106356695,,,,,,,0.11988012,90.6338623,-0.761638876,,,,,,,,,,118.1544987,112.4623188,117.8067164,,,103.5260504,115.8178788,100.0846465,103.9019192,
17464,Jonathan Hernández,- - -,3,1,0,29,1,43.1,8.100001307,5.815385554,1.246154047,0.296610169,0.68181818,0.495934959,0.142857142,5.400000872,4.74,5.17417241,4.839657427,-0.378062734,0.00788436,96.26934814,0.066356875,,,,0.38107753,96.99229736,-6.149374019,0.11826544,90.06703932,-0.035371583,0.49277267,87.79716504,2.746192463,,,,,,,,,,,,,,,,,93.35162162,,,94.17094864,121.9240349,,,,107.725252,96.25668965,98.9626058,
17479,Jack Flaherty,- - -,13,7,0,28,28,162,10.77777803,2.111111161,1.333333365,0.285347044,0.80892608,0.395121951,0.154838709,3.166666741,3.54,3.475121761,2.995870533,3.215585768,0.44149766,93.40228854,5.975080501,,,,0.02223089,90.49886924,-1.382128004,0.02769111,85.85412598,-1.775404826,0.29017161,84.81944357,0.009106889,0.21801872,77.41383539,12.32004762,,,,,,,,,,,,,0.00039002,86.507,,91.54301021,74.77241055,94.89955041,101.325288,,,94.08399181,102.393779,101.507008,
17480,Daniel Duarte,MIN,1,0,0,2,0,4,6.75,2.25,2.25,0.1,1,0.545454545,0.25,2.25,3.12,5.666479778,3.928488185,-0.045251392,0.25,96.16897147,1.088518795,0.16071429,92.23090278,0.39087275,0.08928571,93.45870361,-0.010279484,0.14285714,89.48575592,-0.798495762,0.35714286,83.89716797,-0.295924757,,,,,,,,,,,,,,,,,70.225,,85.97142857,100.6,137.59,,96.22727273,,104.9553571,105.2428571,106.0571429,
17490,Génesis Cabrera,TOR,3,3,2,69,0,62.2,7.180852667,4.164894547,1.436170533,0.294444444,0.7875,0.427807486,0.142857142,3.590426333,4.4,5.129246174,4.743723563,-0.498635471,0.17572816,96.04533192,-9.882240962,,,,0.23398058,96.05283973,-4.233154848,0.07669903,88.17036689,1.166782357,0.39320388,89.17989969,5.954320278,0.12038835,78.88678963,1.754528385,,,,,,,,,,,,,,49.13461538,91.64958678,113.1411765,91.81341991,,,80.74135338,,87.97677165,94.67598425,90.2640748,
17496,Diego Castillo,MIN,0,0,0,7,0,10,5.400000515,7.200000687,0,0.275862069,0.8125,0.517241379,0,2.700000257,3.97,4.366479893,6.180890153,0.025092594,0.08474576,96.71319987,-0.314929057,,,,0.25423729,95.12907986,-0.259835064,0.03389831,89.96523031,-0.032111879,0.62711864,86.74379751,1.38142094,,,,,,,,,,,,,,,,,49.575,,72.17142857,85.29268293,102.7846847,,,,93.89830508,90.73276836,95.83050847,
17536,Ryan Burr,TOR,0,2,0,34,4,32.2,12.94898249,3.306123189,1.102041063,0.328947368,0.71428571,0.325,0.111111111,4.132653986,3.56,3.074643023,3.149101283,0.445876241,0.39473684,94.05966363,-0.817771263,,,,,,,,,,0.60526316,85.33062019,2.068799589,,,,,,,,,,,,,,,,,,,78.73091544,,110.8959315,,,,98.17791419,98.78730927,101.514668,
17556,Jimmy Herget,ATL,0,1,0,8,0,12.1,10.94594623,2.189189246,1.459459497,0.34375,0.75757576,0.264705882,0.105263157,4.378378491,2.91,3.571885194,3.793087339,0.076984979,0.15873016,92.30914714,-0.541600205,,,,0.27513228,91.17114258,-1.979109261,,,,0.1005291,84.02434339,1.129686616,0.4021164,77.85478773,0.436007157,,,,0.06349206,86.350413,0.874650929,,,,,,,,78.02,119.237931,31.89,46.6925,83.70555556,,,,77.00897436,96.03397436,99.46538462,
17586,Tanner Scott,- - -,9,6,22,72,0,72,10.50000083,4.500000358,0.37500003,0.247058824,0.79691517,0.5,0.0625,1.750000139,2.96,2.916479758,3.382818733,1.638567209,0.59243336,97.17322716,13.07959577,,,,,,,0.00085985,92.20310211,-0.021046951,0.40670679,88.67314061,4.644851737,,,,,,,,,,,,,,,,,,,151.4943317,,135.7937167,,,,145.2026054,100.1461066,110.0385387,
17594,Mitch Keller,PIT,11,12,0,31,31,178,8.393258427,2.528089888,1.162921348,0.306358382,0.73091248,0.394052044,0.116161616,4.247191011,4.31,4.076592138,4.078713848,2.205265522,0.29638723,94.52347448,1.1935797,0.13398807,90.2414717,0.931209382,0.2293932,93.32677513,1.136866458,0.00526131,89.73260091,-3.155107941,0.23921431,84.51586556,-11.49070855,0.09575588,78.30379321,-0.488303933,,,,,,,,,,,,,,88.10666667,111.110219,86.26905312,82.02998405,128.9849624,,95.63094556,,99.47450843,100.7298455,99.61780197,
17606,Cristian Javier,HOU,3,1,0,7,7,34.2,7.009615899,4.93269267,1.038461615,0.26,0.76036866,0.252427184,0.075471698,3.894231055,4.56,4.753018356,5.564646652,0.259078562,0.39298246,91.98366874,-2.905916013,,,,,,,0.26842105,81.50385519,2.124021601,0.29824561,77.71688879,0.886746924,0.04035088,75.54340396,-1.565240234,,,,,,,,,,,,,,137.2843137,,101.2142857,,112.5761905,80.616,,,113.2173684,91.92684211,96.48315789,
17610,Tanner Rainey,WSN,0,0,0,50,0,51,7.764706463,5.117647442,1.411764811,0.267123288,0.75581395,0.281045751,0.094117647,4.764706239,5.49,5.421381908,5.902180268,-0.196845204,0.70926518,94.21664438,-2.641913775,,,,,,,0.01384452,85.98170823,-0.899033938,0.27689031,86.78585487,-0.724743422,,,,,,,,,,,,,,,,,86.64444444,,111.4522936,,103.8506024,,,,109.1320175,96.79287281,99.12653509,
17639,Justin Lawrence,COL,4,4,2,56,0,59.2,6.787710654,4.97765448,1.357542131,0.345945946,0.60756972,0.53125,0.18,6.486034625,6.25,5.630167349,4.936319527,-0.847880781,,,,,,,0.5896488,94.74003845,-15.18231017,,,,0.4103512,83.14082735,0.885070588,,,,,,,,,,,,,,,,,,,,78.90476948,151.9043182,,,,108.7226814,94.02809917,101.1919192,
17677,Jeffrey Springs,TBR,2,2,0,7,7,33,10.09090909,3,1.363636364,0.329545455,0.87179487,0.380434782,0.128205128,3.272727273,3.7,3.984661596,3.801883652,0.397726089,0.42477876,89.97133789,-1.713234123,0.02654867,85.2179362,-0.256905079,,,,0.31858407,79.66933594,-2.88477613,0.2300885,82.43994141,3.863093235,,,,,,,,,,,,,,,,,107.1385475,,76.55564854,47.4,91.53684211,,17.68888889,,87.00939716,99.2141844,96.03546099,
17701,Jose Cuas,- - -,0,0,0,13,0,16.1,9.367348215,5.510204832,2.204081933,0.319148936,0.66901408,0.333333333,0.173913043,7.714286765,7,7.023623161,5.969104242,-0.381658345,0.32601881,91.91716003,0.113867216,,,,0.40752351,92.57880859,-0.973057244,0.03448276,87.78888494,-0.606042512,0.23197492,82.7449514,-4.761186615,,,,,,,,,,,,,,,,,74.85454545,,138.4757009,88.35511811,108.8918919,,,,109.3075235,85.93761755,87.36426332,
17722,Trevor Megill,MIL,1,3,21,48,0,46.1,9.712231282,2.719424759,0.776978503,0.254385965,0.75471698,0.333333333,0.068965517,2.719424759,2.83,3.10173157,3.872159443,0.997990072,0.71257485,98.85471376,9.73022785,,,,0.00299401,99.16664886,-0.083370861,,,,,,,0.28443114,87.43252467,1.155394781,,,,,,,,,,,,,,,,127.4764706,257.8,,166.8388298,,,141.4616438,99.03637747,111.6633181,
17732,Nabil Crismatt,LAD,1,1,0,5,0,7,7.714285714,0,1.285714286,0.315789474,0.71428571,0.45,0.166666666,2.571428571,5.67,3.309336921,2.748201269,0.059000369,0.20430108,90.94298674,-0.017885756,,,,0.01075269,91.81330109,-0.486331314,0.69892473,81.99109075,1.118647244,0.03225806,84.69766744,0.759347085,0.05376344,74.61071777,0.182625547,,,,,,,,,,,,,,105.5861538,102.58,53.27647059,62.45,108.3,,,,95.0516129,102.655914,100.9569892,
17734,Evan Phillips,LAD,5,1,18,61,0,54.2,10.37195243,2.798780813,0.987804993,0.29787234,0.625,0.397260273,0.101694915,3.621951641,3.29,3.276235889,3.481269375,0.853360415,0.3653217,96.25171992,4.343759879,0.14940022,93.0138287,1.04237983,0.09923664,95.70415522,-1.832999956,,,,0.38604144,85.07568635,-0.269661348,,,,,,,,,,,,,,,,,,,114.0951368,96.95747126,142.1530792,,100.3472868,,121.132018,102.1537768,106.9741826,
17735,Tyler Alexander,TBR,6,5,0,23,9,107.2,7.523220258,2.006192069,1.922600733,0.277955272,0.73033708,0.312121212,0.138554216,5.099071509,4.68,5.079792585,4.633910782,-0.569327503,0.21043165,89.79818543,1.986998338,0.32733813,85.24073875,-3.016472533,0.13369305,89.68773648,-4.592701998,0.13669065,81.41989618,-6.701236766,0.19184652,77.81574097,4.573934387,,,,,,,,,,,,,,,,,101.8964912,,84.62715054,60.91141553,114.0790065,,98.17566038,,93.98598316,105.6676633,103.6328572,
17755,Drew Smith,NYM,1,1,2,19,0,17.2,11.71698535,4.58490731,1.018868291,0.355555556,0.82644628,0.255319148,0.08,3.056604874,4.43,3.562706336,4.230643,0.220380157,0.46341463,95.13502904,-0.022897135,0.27439024,89.31529948,-1.448984012,,,,0.05182927,85.72570801,-0.606323272,0.13719512,84.91029188,-0.041629713,0.07317073,76.76480103,0.747729156,,,,,,,,,,,,,,66.02352941,79.05416667,119.4922481,,102.9181818,,150.4903226,,117.0468354,101.5120253,103.3734177,
17780,José Alvarado,PHI,2,5,13,66,0,61.2,9.194595543,4.086486908,0.875675766,0.26875,0.68965517,0.460122699,0.115384615,4.086486908,3.97,3.798912276,3.809038284,0.613839626,,,,0.4039924,92.69407169,1.986668088,0.59315589,98.01136819,5.145589173,,,,,,,0.00285171,85.2874349,0.189157177,,,,,,,,,,,,,,,,,96.64355932,,,66.47739558,,84.3498,95.21,93.773,
17793,Trey Wingenter,- - -,0,0,0,7,0,8.1,6.480000247,4.320000165,2.160000082,0.366666667,0.56338028,0.548387096,0.25,9.720000371,6.09,6.286479897,4.618007904,-0.110286273,0.4972067,97.24121094,-1.888365366,,,,,,,0.05027933,89.49374729,-0.370476034,0.45251397,86.4215977,-1.084888965,,,,,,,,,,,,,,,,,,,85.16629213,,148.6197531,,,77.05555556,113.472067,98.55139665,98.41620112,
17796,Dillon Tate,- - -,2,1,1,33,0,36.2,6.627273704,2.94545498,0.490909163,0.336134454,0.67028986,0.495867768,0.057142857,4.663637051,3.83,3.711934404,4.446124355,0.213925771,0.00507614,93.89016724,0.073091377,,,,0.53637902,92.70087151,-0.246438611,0.12521151,83.78307858,-1.274307393,0.33333333,79.56602207,-0.560423449,,,,,,,,,,,,,,,,,83.68918919,,,87.51316614,124.3086294,,,,99.32177966,95.58269785,95.83874981,
17859,Adbert Alzolay,CHC,1,4,4,18,0,17.1,6.750001238,3.115385187,3.115385187,0.265306122,0.73863636,0.418181818,0.260869565,4.67307778,6.79,7.378019012,4.884337402,-0.813818038,0.21580547,95.06507895,0.676151976,0.11246201,90.65170371,-0.81085784,0.22492401,94.68931456,-1.80204659,0.00607903,87.18260193,0.033727009,0.44072948,87.38069774,-2.804156441,,,,,,,,,,,,,,,,,76.65,,92.8761194,93.68947368,133.1913043,,101.088,,112.6968208,98.16271676,98.49190751,
17871,Ian Gibaut,CIN,0,0,0,2,0,2,4.5,4.5,0,0.375,0.75,0.125,0,4.5,13.2,3.666479778,5.934492388,0.018053884,0.425,93.68226534,0.226491068,0.35,90.34353202,-0.220698763,,,,0.075,84.23919678,-0.011600789,0.15,84.36171468,-0.498267919,,,,,,,,,,,,,,,,,130.5,,66.00588235,,93.91666667,,93.48571429,,85.45128205,108.2384615,101.0410256,
17874,Nestor Cortes,NYY,9,10,0,31,30,174.1,8.363288734,2.013384325,1.239005738,0.286902287,0.76429405,0.310621242,0.098360655,3.768642454,3.62,3.837607887,4.164166498,3.146633863,0.45575843,92.05567742,3.864982817,0.28125,87.51193363,10.39413159,,,,0.09620787,83.60132348,-2.532292128,0.16678371,78.20930715,-5.9108347,,,,,,,,,,,,,,,,,86.30254545,,98.6391097,86.19736842,99.1968022,,108.5271016,,100.5035441,101.0067236,100.543886,
17878,Dennis Santana,- - -,3,1,3,62,0,71.2,8.66511797,2.637209817,0.502325679,0.28042328,0.64136126,0.361256544,0.050632911,3.893024016,3.17,3.012991376,3.95413571,1.170553237,0.26330027,95.70514167,1.463592459,0.21190261,90.24101563,1.945939966,0.12984671,95.29478285,2.467997979,0.08566276,88.59398129,-1.65101248,0.30748422,87.04250768,4.380720168,,,,,,,,,,,,,,,,0.00180343,78.61906158,,99.13035063,95.68949807,109.9146753,,102.784434,,101.2166621,100.7834454,99.10481406,
17888,Tayler Saucedo,SEA,2,0,3,53,0,38.2,8.844831658,4.189657101,0.698276184,0.304761905,0.78740157,0.509259259,0.09375,3.491380918,3.12,3.761307638,4.004004362,0.214377582,0.03821656,91.68319702,-0.071176495,,,,0.45063694,91.41467673,4.975495841,0.23566879,85.50391285,0.635905169,0.24522293,82.11979378,-2.14450578,0.02707006,76.23201976,-0.641728401,,,,,,,,,,,,,0.00318471,90.12816901,113.96875,60.57,84.46446886,109.0661376,,,,92.11781701,95.28796148,94.30626003,
17897,Garrett Cleavinger,TBR,7,5,6,68,0,60,10.65000203,4.650000887,0.900000172,0.304635762,0.74754902,0.406451612,0.095238095,3.750000715,4.34,3.999813271,4.287422152,0.174460515,0.25614367,96.51888261,3.280939423,0.16162571,91.16389117,1.775194746,0.0926276,95.98663704,-2.984382749,,,,0.48771267,85.54844961,-0.963837985,,,,,,,,,,,,,,,,0.00189036,,,102.8151394,92.58804348,129.3355705,,115.2817844,,115.2689622,95.21416101,98.9771096,
17948,Trent Thornton,SEA,4,3,1,71,0,72.1,9.580646845,2.364055715,0.99539188,0.297297297,0.72559367,0.38095238,0.109589041,3.608295565,3.34,3.470627297,3.558783262,0.586363316,0.19789842,95.6176801,1.344522744,0.23380035,90.55718194,1.63493003,0.10770578,94.39507908,-0.651692085,0.00788091,87.23554145,0.062375456,0.32661996,82.3354034,4.520114057,0.11908932,82.45726103,-2.58898662,,,,0.00700525,86.65492249,-1.39358554,,,,,,,,103.5285714,112.8117647,122.2075221,85.60294118,117.2488987,,96.66,,113.4803122,100.9434519,109.4370338,
17952,Tyler Jay,- - -,0,0,0,5,0,7.2,7.043478845,7.043478845,0,0.375,0.66666667,0.652173913,0,4.695652563,3.7,3.949088539,5.132399564,0.00550181,0.04575163,92.10421317,0.009396005,0.21568627,89.1911843,-1.331836618,0.5620915,93.16903048,0.425801225,,,,0.17647059,82.1255787,0.394011166,,,,,,,,,,,,,,,,,,,65.5,94.16,110.5341564,,71.33823529,,89.53137255,97.12810458,92.14379085,
17964,Tyler Gilbert,PHI,0,0,0,6,0,8.1,4.320000165,2.160000082,1.080000041,0.3,0.86206897,0.322580645,0.076923076,3.240000124,5.82,4.846479842,5.645212987,-0.028335014,0.33103448,92.04275513,0.783156633,0.13103448,89.76304225,-1.616956681,0.36551724,91.50257039,0.717973236,0.00689655,85.7410965,-0.089795932,0.16551724,83.98175049,-0.52907934,,,,,,,,,,,,,,,,,,,80.19574468,93.22264151,90.4,122.1,91.29473684,121.9,89.16896552,95.85241379,92.5,
17968,Brock Burke,- - -,2,1,0,34,1,34,10.85294331,4.235294949,1.058823737,0.362637363,0.66801619,0.47368421,0.125,5.823530555,3.49,3.87236227,3.76601722,0.394714374,0.50782609,95.89228549,-6.133669738,,,,0.06434783,93.94108788,0.470856555,0.16869565,88.98298063,1.172525704,0.25913043,87.01607027,0.24021063,,,,,,,,,,,,,,,,,99.28969072,,97.14039735,98.9037037,90.7738255,,,,95.99304348,101.0551304,101.1495652,
