playerid,Name,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch,MLBAMID
17161,Chad Wallach,LAA,65,172,31,18,5,1,7,18,15,0,0.075581395,0.331395348,0.178343949,0.258064516,0.197452229,0.212,0.274992592,0.292,0.375796178,0.405,0.258823529,69.60053454,-7.492601466,-0.058922052,3.374555608,-1.227516396,-0.163850919,0.228070175,0.10784314,0.32352941,0.2681388,0.69553073,0.49481481,0.32941176,0.79116466,0.67365269,0.41176471,0.31372549,0.2745098,87.72617387,16.71110068,108.14,0.19,0.38,0.43,-0.386369586,595453
15674,Reese McGuire,BOS,72,206,50,36,12,1,1,15,16,2,0.053398058,0.257281553,0.090909091,0.365671641,0.267379679,0.207,0.293251768,0.242,0.35828877,0.281,0.31,78.25424649,-6.686021897,4.62112622,3.539463759,-1.318494625,0.499725373,0.207547169,0.02836879,0.25531915,0.43489583,0.61842105,0.52617801,0.65868263,0.88085106,0.78855721,0.39416058,0.33576642,0.27007299,83.97317808,2.828658475,107.335,0.198473282,0.54961832,0.251908396,-0.387679777,624512
6153,Eduardo Escobar,- - -,100,309,65,48,6,5,6,32,31,2,0.058252427,0.252427184,0.118055556,0.286407766,0.225694444,0.203,0.266946342,0.244,0.34375,0.299,0.269480519,65.37396595,-13.99586797,-5.247632185,5.430393783,-1.121122631,-0.864945281,0.23076923,0.03755869,0.30046948,0.36461538,0.66435986,0.50570033,0.6371308,0.79427083,0.73429952,0.47887324,0.28169014,0.23943662,86.27309242,14.41766123,108.944,0.198113207,0.433962264,0.367924528,-0.394197489,500871
7739,Travis d'Arnaud,ATL,74,292,60,36,13,0,11,31,39,0,0.071917808,0.229452054,0.172284644,0.257894736,0.224719101,0.253,0.297182361,0.326,0.397003745,0.438,0.287671232,83.5645077,-7.197019067,4.292282343,1.303571421,-1.251578713,0.699663849,0.313432835,0.08955224,0.4278607,0.26482213,0.73234811,0.52017937,0.47761194,0.80493274,0.72931034,0.41791045,0.29353234,0.28855721,90.67838867,10.33295315,110.807,0.203980099,0.422885572,0.373134328,-0.396410067,518595
21454,Lars Nootbaar,STL,117,503,111,73,23,1,14,74,46,11,0.143141153,0.196819085,0.157276995,0.306962025,0.26056338,0.265,0.344194202,0.356,0.417840375,0.436,0.366533864,117.7556162,12.90976692,0.41601944,4.903186316,1.845511548,3.033014194,0.727272727,0.08761329,0.3776435,0.17737003,0.51143641,0.35342334,0.66666667,0.89087657,0.83765348,0.34743202,0.40785498,0.24471299,89.14540063,7.204551139,112.176,0.18902439,0.496951219,0.31402439,-0.397268791,663457
11339,Jake Marisnick,- - -,46,83,18,11,3,2,2,10,10,2,0.036144578,0.253012048,0.171052631,0.296296296,0.236842105,0.226,0.294205227,0.277,0.407894736,0.368,0.280487804,85.98447097,-1.911410305,2.91577466,6.664093629,-0.486210374,0.38423664,0.142857142,0.05263158,0.36842105,0.34482759,0.72159091,0.55140187,0.5,0.86614173,0.76271186,0.33333333,0.38596491,0.28070175,88.47907993,21.91383482,107.818,0.178571428,0.321428571,0.5,-0.398336943,545350
18360,Austin Riley,ATL,159,715,179,107,32,3,37,117,97,3,0.082517482,0.24055944,0.23427673,0.324200913,0.28144654,0.273,0.362726629,0.365,0.51572327,0.516,0.345454545,127.5043481,25.01694745,1.938219696,4.08069613,0.654222831,5.110373199,0.343023255,0.13894737,0.48842105,0.27875794,0.68099861,0.48163694,0.53670886,0.82382892,0.74146696,0.41052632,0.35789474,0.23157895,92.29220233,13.54738182,116.081,0.185263157,0.412631578,0.402105263,-0.403993046,663586
30162,Oscar Colás,CHW,75,263,53,39,9,0,5,32,19,4,0.045627376,0.269961977,0.097959184,0.280701754,0.21632653,0.225,0.249000764,0.264,0.314285714,0.341,0.25670498,52.8390079,-15.34386027,-3.978730559,4.150103971,-0.482065512,-1.025921293,0.169014084,0.07303371,0.3988764,0.41257367,0.68705882,0.53747323,0.51904762,0.82534247,0.69721116,0.30337079,0.37640449,0.32022472,88.44992846,6.73909103,114.157,0.16184971,0.514450867,0.323699421,-0.406718648,693049
22184,Mark Vientos,NYM,65,233,46,31,5,1,9,19,22,1,0.042918454,0.30472103,0.155963303,0.264285714,0.211009174,0.236,0.267468716,0.304,0.366972477,0.422,0.253218884,68.37696982,-10.34327863,-5.206676602,3.173801217,-1.215231763,-0.761181982,0.14084507,0.10738255,0.51006711,0.37349398,0.68055556,0.53010626,0.46451613,0.7755102,0.66815145,0.38926174,0.4295302,0.18120805,92.4807899,9.514523909,114.909,0.167785234,0.516778523,0.315436241,-0.4319892,668901
21840,Freddy Fermin,KCR,70,235,61,41,10,1,9,26,32,0,0.055319148,0.212765957,0.179723503,0.322981366,0.28110599,0.277,0.333333694,0.333,0.460829493,0.457,0.32051282,107.3557363,1.841698429,8.591412067,2.152472521,-0.229523303,1.845331815,0.26,0.0994152,0.42690058,0.29372197,0.77684211,0.54288817,0.52671756,0.86720867,0.778,0.42105263,0.33333333,0.24561404,89.90205892,11.70556132,106.803,0.220238095,0.452380952,0.327380952,-0.432486706,666023
11342,Jesús Aguilar,OAK,36,115,23,16,2,0,5,8,9,0,0.069565217,0.269565217,0.163461538,0.260869565,0.221153846,0.188,0.281517928,0.247,0.384615384,0.318,0.280701754,79.83486598,-4.351879882,-2.771353513,0.239010984,-1.573244693,-0.316390479,0.258064516,0.06666667,0.29333333,0.33333333,0.58091286,0.46651786,0.60869565,0.87857143,0.78947368,0.39189189,0.35135135,0.25675676,86.7446356,16.25210697,108.21,0.189189189,0.351351351,0.459459459,-0.434223195,542583
26466,Matt Wallner,MIN,76,254,53,27,11,1,14,42,41,2,0.11023622,0.314960629,0.258215962,0.327731092,0.248826291,0.233,0.376930906,0.374,0.507042253,0.517,0.37007874,142.6910166,13.31078352,-5.777179241,4.812801472,0.317982371,1.621282826,0.35,0.18796992,0.48120301,0.25568182,0.69052224,0.4708134,0.51111111,0.73109244,0.67073171,0.4887218,0.2406015,0.27067669,91.8743612,20.99442331,116.429,0.203007518,0.32330827,0.47368421,-0.434298586,670242
15986,Willy Adames,MIL,149,638,120,65,29,2,24,73,80,5,0.111285266,0.258620689,0.189873418,0.259459459,0.216998191,0.24,0.311400372,0.335,0.406871609,0.436,0.309748427,93.92127602,-5.823114684,17.41670847,3.476660603,-1.01857749,3.317673958,0.43030303,0.12373737,0.36111111,0.3299639,0.69446738,0.5,0.50765864,0.82639715,0.71417565,0.46446701,0.35786802,0.17766497,87.35124524,18.17000615,109.842,0.192893401,0.360406091,0.446700507,-0.440109492,642715
22715,Maikel Garcia,KCR,123,515,126,98,20,4,4,59,50,23,0.073786407,0.22330097,0.086206896,0.343661971,0.271551724,0.274,0.298739243,0.319,0.35775862,0.393,0.322957198,83.37756447,-8.940669541,11.96503377,6.252085275,1.316663683,2.065661073,0.330434782,0.03888889,0.50555556,0.20920044,0.61431227,0.42835596,0.62303665,0.87594554,0.81924883,0.33055556,0.39444444,0.275,91.8312445,6.134584224,110.019,0.245810055,0.480446927,0.273743016,-0.440507249,672580
21618,Alec Bohm,PHI,145,611,153,102,31,0,20,74,97,4,0.06873977,0.153846153,0.163082437,0.295555555,0.274193548,0.29,0.329211966,0.343,0.437275985,0.453,0.327332242,105.6432799,0.994224897,-7.171403885,2.877546614,-3.277381836,1.454138955,0.44680851,0.05744681,0.41702128,0.29166667,0.68060201,0.4982238,0.68831169,0.8992629,0.84135472,0.30212766,0.40425532,0.29361702,89.38555519,11.11045753,109.288,0.238297872,0.423404255,0.338297872,-0.448462576,664761
8709,Elvis Andrus,CHW,112,406,94,67,20,1,6,39,44,12,0.061576354,0.174876847,0.106951872,0.294314381,0.251336898,0.231,0.290109679,0.267,0.35828877,0.313,0.303703703,81.33249786,-8.400816047,6.751074791,4.572506548,0.680417018,1.226202768,0.352112676,0.02614379,0.31045752,0.27785059,0.60554885,0.44849246,0.66509434,0.88247012,0.81792717,0.42156863,0.31699346,0.26143791,87.50718958,5.466022152,109.36,0.168316831,0.551155115,0.280528052,-0.448617126,462101
15711,Tyler O'Neill,STL,72,266,55,32,14,0,9,27,21,5,0.105263157,0.251879699,0.172268908,0.283950617,0.231092436,0.246,0.312691653,0.334,0.403361344,0.445,0.312030075,96.6368056,-1.356273422,-1.19424212,3.832052973,-0.247986862,0.646896036,0.417910447,0.12280702,0.43274854,0.25423729,0.65166341,0.44913628,0.45185185,0.87087087,0.75,0.39766082,0.39766082,0.20467836,89.23912569,15.00170037,111.385,0.192982456,0.426900584,0.380116959,-0.453347302,641933
14477,Jake Cave,PHI,65,203,39,25,8,1,5,18,21,3,0.073891625,0.27093596,0.135869565,0.269841269,0.211956521,0.203,0.271125745,0.277,0.347826086,0.358,0.272277227,66.70319656,-6.975355331,-1.157441378,5.000761146,1.398337739,-0.123203614,0.272727272,0.07575758,0.34848485,0.31372549,0.65185185,0.48216482,0.5625,0.86363636,0.76530612,0.34090909,0.34090909,0.31818182,89.29138836,15.2622648,107.042,0.198473282,0.389312977,0.41221374,-0.453948959,595909
16252,Trea Turner,PHI,155,691,170,104,35,5,26,102,76,30,0.06512301,0.2170767,0.192488263,0.310344827,0.266040688,0.266,0.3331584,0.33,0.458528951,0.447,0.319826338,108.2889064,16.49421996,2.562883854,7.385611366,9.398544515,4.241484333,0.3,0.08367347,0.42244898,0.35456476,0.72900158,0.53121495,0.48702595,0.84347826,0.71780436,0.39591837,0.36938776,0.23469388,89.85940689,13.0083227,110.805,0.210204081,0.395918367,0.393877551,-0.463870518,607208
21865,Bo Naylor,CLE,67,230,47,23,13,0,11,33,32,5,0.130434782,0.230434782,0.232323232,0.266666666,0.237373737,0.217,0.346810003,0.309,0.469696969,0.379,0.339130434,122.3779062,7.854640781,4.99897933,4.557458091,1.687556774,2.069572006,0.566037735,0.08219178,0.30821918,0.25,0.63905325,0.44510386,0.61904762,0.88580247,0.81111111,0.39726027,0.31506849,0.28767123,87.67411099,20.9832145,109.402,0.191780821,0.308219178,0.5,-0.469028798,666310
22263,Nolan Gorman,STL,119,464,96,52,17,0,27,59,76,7,0.114224137,0.318965517,0.241379311,0.296137339,0.236453201,0.237,0.344517074,0.354,0.477832512,0.498,0.327586206,117.9720646,10.46798541,-3.902293801,3.293068957,0.137174561,2.226779636,0.358108108,0.16538462,0.48461538,0.27310924,0.70940171,0.48940678,0.4,0.78162651,0.67424242,0.46538462,0.28076923,0.25384615,91.03146115,22.17300804,112.262,0.23076923,0.288461538,0.48076923,-0.471893823,669357
16434,Christian Arroyo,BOS,66,206,47,28,16,0,3,23,24,1,0.033980582,0.218446601,0.128205128,0.295302013,0.241025641,0.236,0.274247939,0.273,0.369230769,0.349,0.268292682,65.0822761,-9.226342411,-1.183319271,3.033343607,-0.607563799,-0.332393847,0.155555555,0.04575163,0.32026144,0.4077135,0.77866667,0.59620596,0.58783784,0.85616438,0.76590909,0.39215686,0.33333333,0.2745098,86.34697917,11.0982666,109.553,0.184210526,0.453947368,0.361842105,-0.472455785,624414
20017,Miles Mastrobuoni,CHC,61,149,32,26,5,0,1,24,5,13,0.087248322,0.2147651,0.060150376,0.31,0.240601503,0.255,0.27544924,0.299,0.300751879,0.352,0.308219178,72.7536502,-3.299099298,-0.804431826,7.006529136,1.730264535,0.095628812,0.40625,0.01923077,0.34615385,0.25531915,0.51449275,0.37355372,0.71428571,0.83098592,0.78761062,0.36538462,0.34615385,0.28846154,87.50987524,13.65522984,105.355,0.275510204,0.418367346,0.306122448,-0.473513477,670156
22650,Jordan Diaz,OAK,90,293,60,41,9,0,10,20,27,0,0.058020477,0.23549488,0.143382353,0.257731958,0.220588235,0.227,0.277908443,0.285,0.363970588,0.37,0.273037542,77.33305289,-9.210985628,-7.991978407,0.77678736,-1.253181781,-0.71179552,0.246376811,0.06372549,0.43627451,0.40545455,0.71857411,0.55955679,0.47982063,0.8537859,0.71617162,0.42156863,0.31862745,0.25980392,90.02156135,5.35631783,111.823,0.171568627,0.529411764,0.299019607,-0.474794089,672478
20242,Kevin Smith,OAK,49,146,25,16,4,0,5,15,11,1,0.034246575,0.349315068,0.14074074,0.253164556,0.185185185,0.18,0.236323615,0.237,0.325925925,0.335,0.219858156,48.50969747,-9.41245716,-0.43481946,3.854102995,-0.40482013,-0.481837983,0.098039215,0.08988764,0.35955056,0.39919355,0.63468635,0.522158,0.47474747,0.81976744,0.69372694,0.37078652,0.29213483,0.33707865,88.0375279,13.64212908,109.267,0.142857142,0.428571428,0.428571428,-0.478227403,675656
19514,Andrew Knizner,STL,70,241,54,33,11,0,10,30,31,2,0.049792531,0.25726141,0.183035714,0.287581699,0.241071428,0.221,0.305728724,0.286,0.424107142,0.391,0.2875,91.9689683,-3.961677833,-4.009728253,3.690512937,-1.563911594,0.02163658,0.193548387,0.07926829,0.40853659,0.38227848,0.68981481,0.54292624,0.60927152,0.81208054,0.74387528,0.3902439,0.34756098,0.26219512,89.56410739,14.26702009,110.335,0.167701863,0.403726708,0.428571428,-0.484078319,668800
22563,Gabriel Arias,CLE,122,345,66,41,15,0,10,36,26,3,0.08115942,0.327536231,0.142857143,0.29015544,0.209523809,0.23,0.275630927,0.304,0.352380952,0.407,0.275362318,73.0421285,-10.66023151,4.125196211,2.589920335,0.483670182,0.530104284,0.24778761,0.09852217,0.46305419,0.34090909,0.75328467,0.55092937,0.38666667,0.76162791,0.64777328,0.33004926,0.39408867,0.27586207,91.05409862,3.700619185,114.382,0.180904522,0.522613065,0.296482412,-0.4902382,672356
19293,Nick Senzel,CIN,104,330,71,48,10,0,13,49,42,6,0.078787878,0.224242424,0.162790698,0.268518518,0.235880398,0.245,0.302036649,0.296,0.398671096,0.367,0.296969696,81.50855967,-6.328823384,-10.23866868,4.455698006,1.230851843,-0.534005257,0.351351351,0.04803493,0.34061135,0.2833935,0.66929134,0.48948696,0.61146497,0.87058824,0.80068729,0.45414847,0.31004367,0.23580786,87.42496025,15.2350102,108.847,0.192982456,0.421052631,0.385964912,-0.491008678,669222
21897,Christopher Morel,CHC,107,429,96,50,17,3,26,62,70,6,0.083916083,0.31002331,0.260309278,0.303030303,0.24742268,0.244,0.347169119,0.34,0.507731958,0.485,0.313084112,120.8335224,13.55115639,-11.99135971,5.468404893,2.478840854,1.60902179,0.270676691,0.15503876,0.5,0.29484029,0.69560048,0.49848943,0.41666667,0.75213675,0.65454545,0.5503876,0.28294574,0.16666667,92.07437194,12.38349035,113.57,0.167315175,0.424124513,0.408560311,-0.507810343,666624
19779,Dairon Blanco,KCR,69,138,32,18,7,4,3,19,18,24,0.072463768,0.239130434,0.193548387,0.329545454,0.258064516,0.243,0.333020441,0.304,0.451612903,0.379,0.323529411,107.138614,4.098428832,2.513487816,8.972098316,2.918038714,1.132028482,0.303030303,0.06451613,0.32258065,0.27572016,0.69548872,0.49508841,0.41791045,0.85945946,0.74206349,0.38709677,0.35483871,0.25806452,86.71530905,9.071524586,108.465,0.188235294,0.494117647,0.317647058,-0.508355435,680118
20970,Oscar Gonzalez,CLE,54,180,37,26,7,2,2,15,12,0,0.027777777,0.255555555,0.098265896,0.277777777,0.213872832,0.237,0.238909574,0.271,0.312138728,0.362,0.238888888,47.5897539,-10.19201858,-9.833366632,3.54910714,1.111698583,-1.380310076,0.108695652,0.078125,0.40625,0.48684211,0.71661238,0.58951965,0.57297297,0.83636364,0.71604938,0.3203125,0.3984375,0.28125,88.5369479,6.371006966,112.958,0.2109375,0.4921875,0.296875,-0.514289328,660757
6184,J.D. Martinez,LAD,113,479,117,55,27,2,33,61,103,1,0.07098121,0.311064718,0.300925926,0.324324324,0.270833333,0.271,0.369350391,0.369,0.571759259,0.553,0.320754716,134.8517529,19.84041265,-11.79139367,3.063145673,-0.840923718,2.425514412,0.228187919,0.17006803,0.54761905,0.3304721,0.72990354,0.53029491,0.37012987,0.81350954,0.67542973,0.38356164,0.37328767,0.24315068,93.40290369,16.8440933,112.105,0.222602739,0.359589041,0.417808219,-0.516045822,502110
29695,Matt McLain,CIN,89,403,106,63,23,4,16,65,50,14,0.076923076,0.285359801,0.216438357,0.384615384,0.290410958,0.256,0.370229144,0.332,0.506849315,0.436,0.357320099,127.2237293,14.0064806,3.666032195,6.890110764,0.414863773,3.127651724,0.269565217,0.108,0.42,0.25593009,0.56716418,0.4180622,0.54634146,0.82995951,0.74678112,0.348,0.376,0.276,89.31703884,13.79242413,109.92,0.241935483,0.387096774,0.370967741,-0.51662471,680574
18400,Juan Yepez,STL,28,65,11,8,1,0,2,5,2,0,0.061538461,0.307692307,0.116666667,0.236842105,0.183333333,0.246,0.243413251,0.298,0.3,0.369,0.246153846,50.19366157,-4.914781885,-2.621055961,1.848290309,-0.9041165,-0.531230263,0.2,0.075,0.25,0.35460993,0.67692308,0.50922509,0.52,0.88636364,0.75362319,0.4,0.275,0.325,80.04484253,25.19745789,113.807,0.15,0.25,0.6,-0.518839813,660766
22896,Lenyn Sosa,CHW,52,173,33,21,6,0,6,12,14,0,0.028901734,0.231213872,0.146341463,0.226890756,0.201219512,0.25,0.24144393,0.29,0.347560975,0.413,0.223529411,47.60120024,-11.73093667,-0.586212397,1.247289764,-0.869181221,-0.635641797,0.125,0.078125,0.3828125,0.41533546,0.64126984,0.52866242,0.65384615,0.85643564,0.77710843,0.3203125,0.3359375,0.34375,89.43750794,14.06989567,107.52,0.211382113,0.398373983,0.390243902,-0.519455129,672820
24618,Ryan Jeffers,MIN,96,335,79,48,15,2,14,46,43,3,0.098507462,0.27761194,0.213286713,0.359116022,0.276223776,0.233,0.368915746,0.333,0.489510489,0.432,0.36858006,137.1355331,12.87650291,-1.177082419,4.427092502,-2.029700658,2.314144701,0.354838709,0.11557789,0.42713568,0.31285714,0.6066879,0.45180723,0.57990868,0.82414698,0.735,0.42211055,0.30150754,0.27638191,90.48332254,17.22155698,117.353,0.18134715,0.393782383,0.424870466,-0.530744473,680777
1744,Miguel Cabrera,DET,98,370,86,62,20,0,4,21,34,0,0.083783783,0.2,0.095808384,0.316602316,0.257485029,0.247,0.29901049,0.301,0.353293413,0.363,0.321621621,89.19474677,-8.974744772,-10.23919997,0.458122621,-4.184372647,-0.648569987,0.418918918,0.0418251,0.37642586,0.28205128,0.66852368,0.48298335,0.55080214,0.84791667,0.76461769,0.36882129,0.36121673,0.26996198,89.12016546,7.396419395,111.46,0.212927756,0.50190114,0.285171102,-0.538572771,408234
21614,Kyle Isbel,KCR,91,313,70,41,22,2,5,45,34,7,0.054313099,0.188498402,0.140410959,0.282608695,0.239726027,0.247,0.286093993,0.289,0.380136986,0.375,0.282051282,74.61286475,-6.776184919,6.855662107,6.67561561,2.744991503,1.080074268,0.288135593,0.05508475,0.39830508,0.31386861,0.60794473,0.4649512,0.59883721,0.92329545,0.81679389,0.41525424,0.34745763,0.23728814,89.37167969,14.55785071,110.613,0.165217391,0.404347826,0.430434782,-0.549505141,664728
20599,Iván Herrera,STL,13,44,11,9,2,0,0,6,4,0,0.113636363,0.25,0.054054054,0.423076923,0.297297297,0.27,0.349133542,0.341,0.351351351,0.365,0.409090909,121.0668713,1.107224308,0.324587047,1.86160714,-0.041117497,0.291851807,0.454545454,0.07692308,0.61538462,0.21495327,0.66666667,0.425,0.56521739,0.85483871,0.77647059,0.23076923,0.30769231,0.46153846,91.29830228,12.15228271,109.83,0.23076923,0.576923076,0.192307692,-0.554941262,671056
19698,Edward Olivares,KCR,107,385,93,54,23,4,12,47,36,11,0.057142857,0.166233766,0.189265537,0.289285714,0.262711864,0.27,0.328864858,0.338,0.451977401,0.456,0.316883116,104.2582886,2.375557408,-11.36874151,6.041191242,0.411164303,0.421999673,0.34375,0.07876712,0.37671233,0.3091922,0.70940171,0.50704225,0.56756757,0.88955823,0.79027778,0.46232877,0.26712329,0.27054795,87.29870773,12.1669947,111.033,0.174657534,0.428082191,0.397260273,-0.556237983,658668
20404,Jared Young,CHC,16,47,8,3,0,3,2,8,8,2,0.063829787,0.276595744,0.279069768,0.214285714,0.186046511,0.191,0.301619403,0.277,0.465116279,0.377,0.255319148,90.2977135,-0.166206377,-2.992346525,9.447184346,0.398718124,-0.155723635,0.23076923,0.1,0.36666667,0.25641026,0.75,0.52873563,0.35,0.81944444,0.7173913,0.56666667,0.2,0.23333333,88.75369466,10.34921061,109.358,0.166666666,0.466666666,0.366666666,-0.557216978,676724
23359,Nelson Velázquez,- - -,53,179,38,15,6,0,17,35,34,0,0.07821229,0.284916201,0.351851852,0.221052631,0.234567901,0.255,0.368519003,0.374,0.586419753,0.575,0.301675977,132.2806168,7.691309118,-5.464143991,2.64285714,0.706817733,0.834038874,0.274509803,0.21428571,0.48214286,0.29834254,0.71345029,0.5,0.42592593,0.79098361,0.67897727,0.49107143,0.26785714,0.24107143,90.98696463,14.36955009,111.412,0.142857142,0.383928571,0.473214285,-0.560826286,676369
30116,Seiya Suzuki,CHC,138,583,147,90,31,6,20,75,74,6,0.101200686,0.222984562,0.2,0.341397849,0.285436893,0.283,0.358452736,0.357,0.485436893,0.469,0.3567753,128.3978804,18.5483466,-6.314489216,4.529113808,-1.96199712,3.195175501,0.453846153,0.10459184,0.47959184,0.19271758,0.59363154,0.40899796,0.640553,0.85312899,0.807,0.39795918,0.37755102,0.2244898,91.39153413,10.83876978,114.611,0.224489795,0.431122448,0.344387755,-0.566996191,673548
26396,Josh Smith,TEX,90,232,36,21,8,1,6,29,15,1,0.10775862,0.237068965,0.143589744,0.222222222,0.184615384,0.211,0.286993132,0.321,0.328205128,0.39,0.304347826,79.69815315,-5.385438969,-2.122051284,4.428883838,0.258159546,0.046063739,0.454545454,0.1048951,0.36363636,0.21956522,0.59574468,0.41862845,0.58415842,0.88961039,0.81418093,0.44055944,0.32167832,0.23776224,88.51956613,12.48429478,109.845,0.14893617,0.44680851,0.404255319,-0.574150705,669701
17696,Kevin Newman,CIN,74,253,57,38,16,0,3,28,28,8,0.067193675,0.134387351,0.111111111,0.279792746,0.253333333,0.272,0.295550734,0.311,0.364444444,0.374,0.310756972,77.16050501,-6.122410342,-2.797085973,4.896446662,1.036146469,-0.032247748,0.5,0.02525253,0.29292929,0.27586207,0.639413,0.46600877,0.73333333,0.93114754,0.87529412,0.38888889,0.36868687,0.24242424,86.526252,11.96650015,105.664,0.241025641,0.446153846,0.312820512,-0.580933299,621028
18171,Seth Brown,OAK,112,378,76,42,19,1,14,33,52,3,0.079365079,0.267195767,0.183673469,0.269565217,0.221574344,0.237,0.297759078,0.322,0.405247813,0.451,0.286472148,91.09196314,-6.562098985,-9.951108456,3.164807922,-2.527444181,-0.351856041,0.297029702,0.12244898,0.46122449,0.31420765,0.69577465,0.50208044,0.43043478,0.83198381,0.70441989,0.44081633,0.35918367,0.2,90.48222176,16.42677882,113.328,0.159836065,0.364754098,0.475409836,-0.584716072,664913
